ComCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPL,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36307"
0,TnPL,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37026"
0,TnPL,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.35725"
0,TnPL,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37998"
0,TnPL,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36463"
0,TnPH,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41583"
0,TnPH,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.32662"
0,TnPH,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.50504"
0,TnPH,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.37802"
0,TnPH,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.45364"
0,TnPH,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.4388"
0,TnPH,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.39666"
0,TnPH,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.39893"
0,TnPH,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40866"
0,TnPH,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40191"
0,TnPH,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40321"
0,TnPH,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40328"
0,TnPH,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40281"
0,TnPH,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.39609"
0,TnPH,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.4077"
0,TnPH,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40799"
0,TnPH,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40799"
0,TnPH,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.39993"
0,TnPH,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40628"
0,TnPH,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.39929"
0,TnPH,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40746"
0,TnPH,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.47072"
0,TnPH,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.44344"
0,TnPH,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.35395"
0,TnPH,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.45767"
0,TnPH,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41703"
0,TnPH,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.43865"
0,TnPL,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40948"
0,TnPL,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.36437"
0,TnPL,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.45459"
0,TnPL,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.39434"
0,TnPL,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.42463"
0,TnPL,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41326"
0,TnPL,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41334"
0,TnPL,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41501"
0,TnPL,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41132"
0,TnPL,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41084"
0,TnPL,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41167"
0,TnPL,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41178"
0,TnPL,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41173"
0,TnPL,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41209"
0,TnPL,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41087"
0,TnPL,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40941"
0,TnPL,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40941"
0,TnPL,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41166"
0,TnPL,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41163"
0,TnPL,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.4131"
0,TnPL,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.40939"
0,TnPL,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.35946"
0,TnPL,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.43194"
0,TnPL,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.42789"
0,TnPL,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41685"
0,TnPL,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41947"
0,TnPL,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.41036"
