kin ;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
2, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.937752723694"
2, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.937724649906"
2, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.941033840179"
2, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.932987153530"
2, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.870440006256"
2, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.906552088260"
2, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.921562077212"
2, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.937743346167"
2, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.937537104976"
2, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.940563323259"
2, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.932240763807"
2, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.868699126243"
2, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.905643719434"
2, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.921921630244"
2, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.937749910436"
2, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.937720899007"
2, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.940967967810"
2, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.932800556099"
2, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.869743654251"
2, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.906552088260"
2, kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.921008918702"
2, kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.936814970970"
2, kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.937068242651"
2, kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.940845633411"
2, kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.932940504172"
2, kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.869743654251"
2, kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.907460457086"
2, kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.921101111787"
2, kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.936908746243"
2, kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.937255787581"
2, kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.940939736795"
2, kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.932968493787"
2, kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.868699126243"
2, kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.903826981782"
2, kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.921008918702"
2, kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.937748034930"
2, kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.934911475956"
