DeepCSVC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,down_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0621741133"
0,TnP,up_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06253012557"
0,TnP,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.01181690093"
0,TnP,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.11288733794"
0,TnP,down_psscale,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05957483501"
0,TnP,up_psscale,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06512940385"
0,TnP,down_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06195342867"
0,TnP,up_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06275081019"
0,TnP,down_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05918899265"
0,TnP,up_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06551524622"
0,TnP,down_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06091054779"
0,TnP,up_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06379369108"
